,User,Activity,DateTime,Latitude,Longitude
325,PROTARU,Task 5 YEAR,2020-09-01 09:49:06.627,29.37057,-98.49405
326,PROTARU,Task 5 YEAR,2020-09-01 09:49:17.643,29.37057,-98.49405
327,PROTARU,Task 5 YEAR,2020-09-01 09:49:29.630,29.37058,-98.49403
328,PROTARU,Task 5 YEAR,2020-09-01 09:49:41.650,29.37057,-98.494
329,PROTARU,Task 5 YEAR,2020-09-01 09:49:58.630,29.37063,-98.4939
330,PROTARU,Task 5 YEAR,2020-09-01 09:50:10.633,29.37064,-98.49381
331,PROTARU,Task 5 YEAR,2020-09-01 09:50:22.647,29.37063,-98.49374
332,PROTARU,Task 5 YEAR,2020-09-01 09:50:34.627,29.37062,-98.49373
333,PROTARU,Task 5 YEAR,2020-09-01 09:50:51.627,29.37075,-98.49372
334,PROTARU,Task 5 YEAR,2020-09-01 09:51:07.650,29.37078,-98.49372
335,PROTARU,Task 5 YEAR,2020-09-01 09:51:19.637,29.37071,-98.49371
336,PROTARU,Task 5 YEAR,2020-09-01 09:51:35.640,29.37064,-98.49363
337,PROTARU,Task 5 YEAR,2020-09-01 09:51:52.637,29.37066,-98.49349
338,PROTARU,Task 5 YEAR,2020-09-01 09:52:04.643,29.37075,-98.49348
339,PROTARU,Task 5 YEAR,2020-09-01 09:52:16.620,29.37077,-98.49352
340,PROTARU,Task 5 YEAR,2020-09-01 09:52:27.647,29.37073,-98.49351
341,PROTARU,Task 5 YEAR,2020-09-01 09:52:39.613,29.37064,-98.49352
342,PROTARU,Task 5 YEAR,2020-09-01 09:52:50.647,29.37058,-98.49334
343,PROTARU,Task 5 YEAR,2020-09-01 09:53:02.640,29.37063,-98.49333
344,PROTARU,Task 5 YEAR,2020-09-01 09:53:14.637,29.37069,-98.49342
345,PROTARU,Task 5 YEAR,2020-09-01 09:53:26.637,29.37073,-98.49344
346,PROTARU,Task 5 YEAR,2020-09-01 09:53:38.647,29.37073,-98.49344
347,PROTARU,Task 5 YEAR,2020-09-01 09:53:49.727,29.37067,-98.49344
348,PROTARU,Task 5 YEAR,2020-09-01 09:54:01.620,29.37066,-98.49338
349,PROTARU,Task 5 YEAR,2020-09-01 09:54:17.643,29.37057,-98.49341
350,PROTARU,Task 5 YEAR,2020-09-01 09:54:29.627,29.37056,-98.49341
351,PROTARU,Task 5 YEAR,2020-09-01 09:54:46.617,29.37055,-98.4934
352,PROTARU,Task 5 YEAR,2020-09-01 09:55:02.630,29.37064,-98.49332
353,PROTARU,Task 5 YEAR,2020-09-01 09:55:19.627,29.37069,-98.4931
354,PROTARU,Task 5 YEAR,2020-09-01 09:55:35.623,29.37072,-98.49311
355,PROTARU,Task 5 YEAR,2020-09-01 09:55:51.663,29.37073,-98.49313
356,PROTARU,Task 5 YEAR,2020-09-01 09:56:03.637,29.37061,-98.49314
357,PROTARU,Task 5 YEAR,2020-09-01 09:56:15.637,29.37055,-98.49313
358,PROTARU,Task 5 YEAR,2020-09-01 09:56:27.660,29.37056,-98.4931
359,PROTARU,Task 5 YEAR,2020-09-01 09:56:39.630,29.37058,-98.49316
360,PROTARU,Task 5 YEAR,2020-09-01 09:56:55.637,29.3706,-98.49315
361,PROTARU,Task 5 YEAR,2020-09-01 09:57:07.640,29.37063,-98.49301
362,PROTARU,Task 5 YEAR,2020-09-01 09:57:24.640,29.37074,-98.49291
363,PROTARU,Task 5 YEAR,2020-09-01 09:57:36.653,29.37086,-98.49297
364,PROTARU,Task 5 YEAR,2020-09-01 09:57:48.620,29.37081,-98.493
365,PROTARU,Task 5 YEAR,2020-09-01 09:58:00.620,29.37078,-98.49297
366,PROTARU,Task 5 YEAR,2020-09-01 09:58:12.613,29.37078,-98.493
367,PROTARU,Task 5 YEAR,2020-09-01 09:58:23.633,29.37079,-98.49297
368,PROTARU,Task 5 YEAR,2020-09-01 10:00:22.640,29.37076,-98.49293
369,PROTARU,Task 5 YEAR,2020-09-01 10:00:38.663,29.37079,-98.49291
370,PROTARU,Task 5 YEAR,2020-09-01 10:00:50.637,29.37081,-98.49292
371,PROTARU,Task 5 YEAR,2020-09-01 10:01:07.643,29.37067,-98.49291
372,PROTARU,Task 5 YEAR,2020-09-01 10:01:19.630,29.37077,-98.49297
373,PROTARU,Task 5 YEAR,2020-09-01 10:01:36.633,29.37081,-98.49298
374,PROTARU,Task 5 YEAR,2020-09-01 10:01:48.597,29.3708,-98.49296
375,PROTARU,Task 5 YEAR,2020-09-01 10:02:00.617,29.3708,-98.49296
376,PROTARU,Task 5 YEAR,2020-09-01 10:02:11.630,29.37081,-98.49297
377,PROTARU,Task 5 YEAR,2020-09-01 10:02:23.630,29.37081,-98.49297
378,PROTARU,Task 5 YEAR,2020-09-01 10:02:29.643,29.3708,-98.49298
379,PROTARU,Task 5 YEAR,2020-09-01 10:02:29.643,29.3708,-98.49298
380,PROTARU,Task 5 YEAR,2020-09-01 10:04:01.623,29.37063,-98.49297
381,PROTARU,Task 5 YEAR,2020-09-01 10:04:18.600,29.37068,-98.493
382,PROTARU,Task 5 YEAR,2020-09-01 10:04:34.650,29.37056,-98.49292
383,PROTARU,Task 5 YEAR,2020-09-01 10:04:51.633,29.37049,-98.49297
384,PROTARU,Task 5 YEAR,2020-09-01 10:05:03.660,29.37045,-98.49298
385,PROTARU,Task 5 YEAR,2020-09-01 10:05:15.640,29.37044,-98.49297
386,PROTARU,Task 5 YEAR,2020-09-01 10:05:27.637,29.37045,-98.49296
387,PROTARU,Task 5 YEAR,2020-09-01 10:05:44.630,29.37054,-98.49289
388,PROTARU,Task 5 YEAR,2020-09-01 10:05:56.630,29.37059,-98.49292
389,PROTARU,Task 5 YEAR,2020-09-01 10:06:08.643,29.37065,-98.49293
390,PROTARU,Task 5 YEAR,2020-09-01 10:06:20.637,29.3706,-98.49278
391,PROTARU,Task 5 YEAR,2020-09-01 10:06:32.650,29.37058,-98.49266
392,PROTARU,Task 5 YEAR,2020-09-01 10:06:44.620,29.37059,-98.49257
393,PROTARU,Task 5 YEAR,2020-09-01 10:07:00.627,29.37057,-98.49266
394,PROTARU,Task 5 YEAR,2020-09-01 10:07:12.653,29.37056,-98.49268
395,PROTARU,Task 5 YEAR,2020-09-01 10:07:24.627,29.37055,-98.4927
396,PROTARU,Task 5 YEAR,2020-09-01 10:07:36.650,29.37049,-98.49276
397,PROTARU,Task 5 YEAR,2020-09-01 10:07:48.623,29.37045,-98.49275
398,PROTARU,Task 5 YEAR,2020-09-01 10:08:05.637,29.37045,-98.49275
399,PROTARU,Task 5 YEAR,2020-09-01 10:08:22.603,29.37043,-98.49276
400,PROTARU,Task 5 YEAR,2020-09-01 10:08:33.633,29.37045,-98.49276
401,PROTARU,Task 5 YEAR,2020-09-01 10:08:50.630,29.37052,-98.49269
402,PROTARU,Task 5 YEAR,2020-09-01 10:09:07.627,29.37055,-98.4927
403,PROTARU,Task 5 YEAR,2020-09-01 10:09:19.637,29.37057,-98.49273
404,PROTARU,Task 5 YEAR,2020-09-01 10:09:31.627,29.37059,-98.49285
405,PROTARU,Task 5 YEAR,2020-09-01 10:09:48.623,29.37059,-98.49287
406,PROTARU,Task 5 YEAR,2020-09-01 10:10:05.620,29.37055,-98.49287
407,PROTARU,Task 5 YEAR,2020-09-01 10:10:16.647,29.37061,-98.49276
408,PROTARU,Task 5 YEAR,2020-09-01 10:10:28.627,29.3706,-98.49261
409,PROTARU,Task 5 YEAR,2020-09-01 10:10:40.637,29.37061,-98.49258
410,PROTARU,Task 5 YEAR,2020-09-01 10:10:57.633,29.37066,-98.49246
411,PROTARU,Task 5 YEAR,2020-09-01 10:11:09.627,29.37066,-98.49247
412,PROTARU,Task 5 YEAR,2020-09-01 10:11:21.623,29.37067,-98.49247
413,PROTARU,Task 5 YEAR,2020-09-01 10:11:37.643,29.37066,-98.49256
414,PROTARU,Task 5 YEAR,2020-09-01 10:11:49.637,29.37066,-98.49255
415,PROTARU,Task 5 YEAR,2020-09-01 10:12:06.643,29.37063,-98.49248
416,PROTARU,Task 5 YEAR,2020-09-01 10:12:18.647,29.37052,-98.4925
417,PROTARU,Task 5 YEAR,2020-09-01 10:12:30.627,29.37048,-98.49251
418,PROTARU,Task 5 YEAR,2020-09-01 10:12:47.630,29.37047,-98.49251
419,PROTARU,Task 5 YEAR,2020-09-01 10:12:59.627,29.37045,-98.49252
420,PROTARU,Task 5 YEAR,2020-09-01 10:13:11.617,29.37045,-98.49252
421,PROTARU,Task 5 YEAR,2020-09-01 10:15:55.623,29.37044,-98.49248
422,PROTARU,Task 5 YEAR,2020-09-01 10:16:07.617,29.37044,-98.49248
423,PROTARU,Task 5 YEAR,2020-09-01 10:16:19.633,29.37045,-98.49248
424,PROTARU,Task 5 YEAR,2020-09-01 10:16:36.640,29.37047,-98.4925
425,PROTARU,Task 5 YEAR,2020-09-01 10:16:48.613,29.37045,-98.49248
426,PROTARU,Task 5 YEAR,2020-09-01 10:17:00.633,29.37045,-98.49245
427,PROTARU,Task 5 YEAR,2020-09-01 10:17:12.620,29.37044,-98.49251
428,PROTARU,Task 5 YEAR,2020-09-01 10:17:52.643,29.37041,-98.49256
429,PROTARU,Task 5 YEAR,2020-09-01 10:18:04.600,29.3704,-98.49254
430,PROTARU,Task 5 YEAR,2020-09-01 10:18:20.640,29.37039,-98.49253
431,PROTARU,Task 5 YEAR,2020-09-01 10:18:36.660,29.37044,-98.4925
432,PROTARU,Task 5 YEAR,2020-09-01 10:18:48.620,29.37045,-98.4925
433,PROTARU,Task 5 YEAR,2020-09-01 10:18:59.647,29.37052,-98.4925
434,PROTARU,Task 5 YEAR,2020-09-01 10:19:16.620,29.37058,-98.4924
435,PROTARU,Task 5 YEAR,2020-09-01 10:19:33.630,29.37065,-98.49239
436,PROTARU,Task 5 YEAR,2020-09-01 10:19:45.627,29.3707,-98.49229
437,PROTARU,Task 5 YEAR,2020-09-01 10:19:57.633,29.37076,-98.49228
438,PROTARU,Task 5 YEAR,2020-09-01 10:20:09.627,29.37079,-98.49239
439,PROTARU,Task 5 YEAR,2020-09-01 10:20:21.627,29.37077,-98.49241
440,PROTARU,Task 5 YEAR,2020-09-01 10:20:38.637,29.37077,-98.49233
441,PROTARU,Task 5 YEAR,2020-09-01 10:20:38.637,29.37077,-98.49233
442,PROTARU,Task 5 YEAR,2020-09-01 10:20:38.637,29.37077,-98.49233
443,PROTARU,Task 5 YEAR,2020-09-01 10:25:26.633,29.37061,-98.49232
444,PROTARU,Task 5 YEAR,2020-09-01 10:25:38.607,29.3706,-98.49229
445,PROTARU,Task 5 YEAR,2020-09-01 10:25:49.617,29.3706,-98.49227
446,PROTARU,Task 5 YEAR,2020-09-01 10:26:05.640,29.37059,-98.49228
447,PROTARU,Task 5 YEAR,2020-09-01 10:26:17.627,29.37059,-98.49229
448,PROTARU,Task 5 YEAR,2020-09-01 10:26:29.637,29.37059,-98.49229
449,PROTARU,Task 5 YEAR,2020-09-01 10:26:41.613,29.37059,-98.49229
450,PROTARU,Task 5 YEAR,2020-09-01 10:26:53.613,29.37059,-98.49229
451,PROTARU,Task 5 YEAR,2020-09-01 10:27:10.620,29.37062,-98.49232
452,PROTARU,Task 5 YEAR,2020-09-01 10:27:26.640,29.37065,-98.49225
453,PROTARU,Task 5 YEAR,2020-09-01 10:27:37.647,29.37071,-98.49223
454,PROTARU,Task 5 YEAR,2020-09-01 10:27:49.623,29.37073,-98.49226
455,PROTARU,Task 5 YEAR,2020-09-01 10:27:54.630,29.37073,-98.49226
456,PROTARU,Task 5 YEAR,2020-09-01 10:30:37.627,29.37076,-98.49229
457,PROTARU,Task 5 YEAR,2020-09-01 10:30:49.640,29.37077,-98.4923
458,PROTARU,Task 5 YEAR,2020-09-01 10:31:01.607,29.37075,-98.49228
459,PROTARU,Task 5 YEAR,2020-09-01 10:31:13.630,29.37076,-98.49228
460,PROTARU,Task 5 YEAR,2020-09-01 10:31:25.617,29.37077,-98.49227
461,PROTARU,Task 5 YEAR,2020-09-01 10:31:30.623,29.37077,-98.49227
462,PROTARU,Task 5 YEAR,2020-09-01 10:33:14.610,29.37073,-98.49223
463,PROTARU,Task 5 YEAR,2020-09-01 10:33:25.610,29.37073,-98.49223
464,PROTARU,Task 5 YEAR,2020-09-01 10:33:37.600,29.37073,-98.49223
465,PROTARU,Task 5 YEAR,2020-09-01 10:33:54.603,29.37073,-98.49223
466,PROTARU,Task 5 YEAR,2020-09-01 10:34:05.607,29.37073,-98.49223
467,PROTARU,Task 5 YEAR,2020-09-01 10:34:21.637,29.37069,-98.49231
468,PROTARU,Task 5 YEAR,2020-09-01 10:34:33.637,29.37067,-98.49223
469,PROTARU,Task 5 YEAR,2020-09-01 10:34:45.620,29.37061,-98.49222
470,PROTARU,Task 5 YEAR,2020-09-01 10:35:02.627,29.37056,-98.49218
471,PROTARU,Task 5 YEAR,2020-09-01 10:35:14.613,29.37056,-98.49216
472,PROTARU,Task 5 YEAR,2020-09-01 10:35:31.613,29.37058,-98.49215
473,PROTARU,Task 5 YEAR,2020-09-01 10:35:47.710,29.37059,-98.49216
474,PROTARU,Task 5 YEAR,2020-09-01 10:36:04.610,29.37059,-98.49214
475,PROTARU,Task 5 YEAR,2020-09-01 10:36:21.620,29.37064,-98.49206
476,PROTARU,Task 5 YEAR,2020-09-01 10:36:33.603,29.37065,-98.49194
477,PROTARU,Task 5 YEAR,2020-09-01 10:36:44.620,29.37064,-98.49194
478,PROTARU,Task 5 YEAR,2020-09-01 10:36:56.633,29.37065,-98.49196
479,PROTARU,Task 5 YEAR,2020-09-01 10:37:13.620,29.37074,-98.49193
480,PROTARU,Task 5 YEAR,2020-09-01 10:37:24.637,29.37078,-98.49192
481,PROTARU,Task 5 YEAR,2020-09-01 10:37:41.627,29.3709,-98.49204
482,PROTARU,Task 5 YEAR,2020-09-01 10:37:53.620,29.37085,-98.49209
483,PROTARU,Task 5 YEAR,2020-09-01 10:38:04.637,29.37085,-98.49209
484,PROTARU,Task 5 YEAR,2020-09-01 10:38:16.620,29.37085,-98.49209
485,PROTARU,Task 5 YEAR,2020-09-01 10:38:27.633,29.37085,-98.49209
486,PROTARU,Task 5 YEAR,2020-09-01 10:38:27.633,29.37085,-98.49209
487,PROTARU,Task 5 YEAR,2020-09-01 10:38:27.633,29.37085,-98.49209
488,PROTARU,Task 5 YEAR,2020-09-01 10:43:56.633,29.37073,-98.49191
489,PROTARU,Task 5 YEAR,2020-09-01 10:44:08.630,29.37073,-98.49191
490,PROTARU,Task 5 YEAR,2020-09-01 10:44:20.637,29.3707,-98.49192
491,PROTARU,Task 5 YEAR,2020-09-01 10:44:37.617,29.37069,-98.49192
492,PROTARU,Task 5 YEAR,2020-09-01 10:44:54.613,29.37069,-98.49192
493,PROTARU,Task 5 YEAR,2020-09-01 10:45:06.627,29.37069,-98.49192
494,PROTARU,Task 5 YEAR,2020-09-01 10:45:23.613,29.37069,-98.49193
495,PROTARU,Task 5 YEAR,2020-09-01 10:45:34.623,29.37069,-98.49193
496,PROTARU,Task 5 YEAR,2020-09-01 10:45:46.640,29.37067,-98.49193
497,PROTARU,Task 5 YEAR,2020-09-01 10:45:58.630,29.37067,-98.49191
498,PROTARU,Task 5 YEAR,2020-09-01 10:46:10.627,29.37068,-98.49192
499,PROTARU,Task 5 YEAR,2020-09-01 10:46:22.627,29.37066,-98.49193
500,PROTARU,Task 5 YEAR,2020-09-01 10:46:39.630,29.37066,-98.49195
501,PROTARU,Task 5 YEAR,2020-09-01 10:46:51.590,29.37066,-98.49197
502,PROTARU,Task 5 YEAR,2020-09-01 10:47:07.610,29.37066,-98.49195
503,PROTARU,Task 5 YEAR,2020-09-01 10:47:18.637,29.37065,-98.49193
504,PROTARU,Task 5 YEAR,2020-09-01 10:47:30.597,29.37064,-98.49192
505,PROTARU,Task 5 YEAR,2020-09-01 10:47:41.657,29.37068,-98.49194
506,PROTARU,Task 5 YEAR,2020-09-01 10:47:53.650,29.37079,-98.49193
507,PROTARU,Task 5 YEAR,2020-09-01 10:48:05.620,29.37095,-98.49195
508,PROTARU,Task 5 YEAR,2020-09-01 10:48:17.610,29.37086,-98.49211
509,PROTARU,Task 5 YEAR,2020-09-01 10:48:29.657,29.37092,-98.49207
510,PROTARU,Task 5 YEAR,2020-09-01 10:48:41.627,29.37086,-98.49193
511,PROTARU,Task 5 YEAR,2020-09-01 10:48:58.617,29.37071,-98.49192
512,PROTARU,Task 5 YEAR,2020-09-01 10:49:09.633,29.3707,-98.49192
513,PROTARU,Task 5 YEAR,2020-09-01 10:49:21.623,29.37068,-98.49191
514,PROTARU,Task 5 YEAR,2020-09-01 10:49:33.633,29.37068,-98.49191
515,PROTARU,Task 5 YEAR,2020-09-01 10:49:45.623,29.37068,-98.49193
516,PROTARU,Task 5 YEAR,2020-09-01 10:50:02.627,29.37068,-98.49193
517,PROTARU,Task 5 YEAR,2020-09-01 10:50:18.627,29.37068,-98.49193
518,PROTARU,Task 5 YEAR,2020-09-01 10:50:34.647,29.37056,-98.49188
519,PROTARU,Task 5 YEAR,2020-09-01 10:50:46.630,29.37048,-98.4919
520,PROTARU,Task 5 YEAR,2020-09-01 10:50:58.613,29.37049,-98.49189
521,PROTARU,Task 5 YEAR,2020-09-01 10:51:10.630,29.37049,-98.49189
522,PROTARU,Task 5 YEAR,2020-09-01 10:51:27.630,29.3705,-98.4919
523,PROTARU,Task 5 YEAR,2020-09-01 10:51:39.630,29.3705,-98.49189
524,PROTARU,Task 5 YEAR,2020-09-01 10:51:56.613,29.3705,-98.49189
525,PROTARU,Task 5 YEAR,2020-09-01 10:52:08.613,29.3705,-98.49189
526,PROTARU,Task 5 YEAR,2020-09-01 10:52:24.627,29.37049,-98.49189
527,PROTARU,Task 5 YEAR,2020-09-01 10:52:41.623,29.37049,-98.4919
528,PROTARU,Task 5 YEAR,2020-09-01 10:52:53.627,29.37049,-98.4919
529,PROTARU,Task 5 YEAR,2020-09-01 10:53:10.627,29.37049,-98.4919
530,PROTARU,Task 5 YEAR,2020-09-01 10:53:36.633,29.3705,-98.49191
531,PROTARU,Task 5 YEAR,2020-09-01 10:53:48.643,29.37053,-98.49188
532,PROTARU,Task 5 YEAR,2020-09-01 10:54:00.617,29.37057,-98.49179
533,PROTARU,Task 5 YEAR,2020-09-01 10:54:17.620,29.37057,-98.49179
534,PROTARU,Task 5 YEAR,2020-09-01 10:54:34.657,29.3706,-98.49182
535,PROTARU,Task 5 YEAR,2020-09-01 10:54:46.630,29.37069,-98.49182
536,PROTARU,Task 5 YEAR,2020-09-01 10:55:03.627,29.37065,-98.49203
537,PROTARU,Task 5 YEAR,2020-09-01 10:55:15.623,29.37067,-98.49215
538,PROTARU,Task 5 YEAR,2020-09-01 10:55:27.623,29.37066,-98.4923
539,PROTARU,Task 5 YEAR,2020-09-01 10:55:39.633,29.37066,-98.49247
540,PROTARU,Task 5 YEAR,2020-09-01 10:55:51.620,29.37068,-98.49262
541,PROTARU,Task 5 YEAR,2020-09-01 10:56:02.630,29.37066,-98.49276
542,PROTARU,Task 5 YEAR,2020-09-01 10:56:08.620,29.37065,-98.49289
543,PROTARU,Task 5 YEAR,2020-09-01 10:56:26.633,29.3707,-98.49305
544,PROTARU,Task 5 YEAR,2020-09-01 10:56:43.633,29.37069,-98.49316
545,PROTARU,Task 5 YEAR,2020-09-01 10:56:54.647,29.37066,-98.49323
546,PROTARU,Task 5 YEAR,2020-09-01 10:57:06.637,29.37065,-98.49335
547,PROTARU,Task 5 YEAR,2020-09-01 10:57:17.710,29.37066,-98.49345
548,PROTARU,Task 5 YEAR,2020-09-01 10:57:29.633,29.37068,-98.4936
549,PROTARU,Task 5 YEAR,2020-09-01 10:57:41.633,29.37069,-98.49377
550,PROTARU,Task 5 YEAR,2020-09-01 10:57:53.640,29.3707,-98.49391
551,PROTARU,Task 5 YEAR,2020-09-01 10:58:10.623,29.37069,-98.49415
552,PROTARU,Task 5 YEAR,2020-09-01 10:58:22.627,29.37068,-98.4943
553,PROTARU,Task 5 YEAR,2020-09-01 10:58:34.627,29.3707,-98.49442
554,PROTARU,Task 5 YEAR,2020-09-01 10:58:51.653,29.37067,-98.49463
555,PROTARU,Task 5 YEAR,2020-09-01 10:59:07.637,29.37068,-98.49487
556,PROTARU,Task 5 YEAR,2020-09-01 10:59:24.640,29.37066,-98.49507
557,PROTARU,Task 5 YEAR,2020-09-01 10:59:36.627,29.37067,-98.49503
558,PROTARU,Task 5 YEAR,2020-09-01 10:59:52.647,29.37067,-98.49501
559,PROTARU,Task 5 YEAR,2020-09-01 11:00:04.610,29.37067,-98.49505
560,PROTARU,Task 5 YEAR,2020-09-01 11:00:20.630,29.37068,-98.49504
561,PROTARU,Task 5 YEAR,2020-09-01 11:00:32.633,29.37068,-98.49504
562,PROTARU,Task 5 YEAR,2020-09-01 11:00:43.700,29.37067,-98.49503
563,PROTARU,Task 5 YEAR,2020-09-01 11:00:55.627,29.37067,-98.495
564,PROTARU,Task 5 YEAR,2020-09-01 11:01:06.637,29.37067,-98.49505
565,PROTARU,Task 5 YEAR,2020-09-01 11:01:22.637,29.37067,-98.49503
566,PROTARU,Task 5 YEAR,2020-09-01 11:01:34.623,29.37068,-98.49505
567,PROTARU,Task 5 YEAR,2020-09-01 11:01:51.713,29.37067,-98.49506
568,PROTARU,Task 5 YEAR,2020-09-01 11:02:03.623,29.37063,-98.49517
569,PROTARU,Task 5 YEAR,2020-09-01 11:02:15.623,29.37063,-98.49511
570,PROTARU,Task 5 YEAR,2020-09-01 11:02:26.643,29.37064,-98.49473
571,PROTARU,Task 5 YEAR,2020-09-01 11:03:52.627,29.37027,-98.49391
572,PROTARU,Task 5 YEAR,2020-09-01 11:04:04.613,29.37028,-98.49391
573,PROTARU,Task 5 YEAR,2020-09-01 11:04:15.627,29.37022,-98.49393
574,PROTARU,Task 5 YEAR,2020-09-01 11:04:27.633,29.3702,-98.49393
575,PROTARU,Task 5 YEAR,2020-09-01 11:04:39.630,29.37026,-98.49394
576,PROTARU,Task 5 YEAR,2020-09-01 11:04:56.643,29.37021,-98.49396
577,PROTARU,Task 5 YEAR,2020-09-01 11:05:08.647,29.37021,-98.49395
578,PROTARU,Task 5 YEAR,2020-09-01 11:05:24.630,29.37021,-98.49392
579,PROTARU,Task 5 YEAR,2020-09-01 11:05:36.653,29.37023,-98.49393
580,PROTARU,Task 5 YEAR,2020-09-01 11:05:48.633,29.37019,-98.49393
581,PROTARU,Task 5 YEAR,2020-09-01 11:06:05.617,29.37024,-98.49394
582,PROTARU,Task 5 YEAR,2020-09-01 11:06:21.623,29.37025,-98.49394
583,PROTARU,Task 5 YEAR,2020-09-01 11:06:32.650,29.37025,-98.49393
584,PROTARU,Task 5 YEAR,2020-09-01 11:06:44.630,29.37023,-98.49393
585,PROTARU,Task 5 YEAR,2020-09-01 11:07:01.627,29.37022,-98.49393
586,PROTARU,Task 5 YEAR,2020-09-01 11:07:12.637,29.37023,-98.49392
587,PROTARU,Task 5 YEAR,2020-09-01 11:07:29.627,29.37018,-98.49387
588,PROTARU,Task 5 YEAR,2020-09-01 11:07:46.643,29.37019,-98.49385
589,PROTARU,Task 5 YEAR,2020-09-01 11:08:03.623,29.37018,-98.49389
590,PROTARU,Task 5 YEAR,2020-09-01 11:08:15.613,29.37019,-98.49389
591,PROTARU,Task 5 YEAR,2020-09-01 11:08:26.640,29.37017,-98.49392
592,PROTARU,Task 5 YEAR,2020-09-01 11:08:38.627,29.37018,-98.49391
593,PROTARU,Task 5 YEAR,2020-09-01 11:08:54.643,29.37015,-98.49391
594,PROTARU,Task 5 YEAR,2020-09-01 11:09:06.620,29.37018,-98.49393
595,PROTARU,Task 5 YEAR,2020-09-01 11:09:17.623,29.37021,-98.49393
596,PROTARU,Task 5 YEAR,2020-09-01 11:09:29.630,29.3701,-98.49392
597,PROTARU,Task 5 YEAR,2020-09-01 11:09:41.620,29.36995,-98.49397
598,PROTARU,Task 5 YEAR,2020-09-01 11:09:53.627,29.36991,-98.49392
599,PROTARU,Task 5 YEAR,2020-09-01 11:10:05.610,29.36982,-98.49395
600,PROTARU,Task 5 YEAR,2020-09-01 11:10:21.623,29.36967,-98.49385
601,PROTARU,Task 5 YEAR,2020-09-01 11:10:32.643,29.36975,-98.49383
602,PROTARU,Task 5 YEAR,2020-09-01 11:10:44.627,29.36979,-98.49388
603,PROTARU,Task 5 YEAR,2020-09-01 11:11:01.617,29.36982,-98.49388
604,PROTARU,Task 5 YEAR,2020-09-01 11:11:12.627,29.36982,-98.49388
605,PROTARU,Task 5 YEAR,2020-09-01 11:11:24.623,29.36982,-98.49388
606,PROTARU,Task 5 YEAR,2020-09-01 11:11:40.630,29.3698,-98.49385
607,PROTARU,Task 5 YEAR,2020-09-01 11:11:52.700,29.3698,-98.49385
608,PROTARU,Task 5 YEAR,2020-09-01 11:12:09.620,29.36979,-98.49385
609,PROTARU,Task 5 YEAR,2020-09-01 11:12:21.623,29.36979,-98.49386
610,PROTARU,Task 5 YEAR,2020-09-01 11:12:33.617,29.36979,-98.49386
611,PROTARU,Task 5 YEAR,2020-09-01 11:12:49.657,29.36982,-98.49385
612,PROTARU,Task 5 YEAR,2020-09-01 11:13:01.617,29.36982,-98.49385
613,PROTARU,Task 5 YEAR,2020-09-01 11:13:38.637,29.36982,-98.49391
614,PROTARU,Task 5 YEAR,2020-09-01 11:13:50.637,29.36981,-98.4939
615,PROTARU,Task 5 YEAR,2020-09-01 11:14:02.607,29.36983,-98.49387
616,PROTARU,Task 5 YEAR,2020-09-01 11:14:19.603,29.36982,-98.49388
617,PROTARU,Task 5 YEAR,2020-09-01 11:14:36.620,29.36981,-98.4939
618,PROTARU,Task 5 YEAR,2020-09-01 11:14:52.620,29.36979,-98.49385
619,PROTARU,Task 5 YEAR,2020-09-01 11:15:04.617,29.3698,-98.49385
620,PROTARU,Task 5 YEAR,2020-09-01 11:15:16.607,29.3698,-98.49386
621,PROTARU,Task 5 YEAR,2020-09-01 11:15:28.603,29.3698,-98.49386
622,PROTARU,Task 5 YEAR,2020-09-01 11:15:44.727,29.3698,-98.49386
623,PROTARU,Task 5 YEAR,2020-09-01 11:15:56.637,29.36981,-98.49387
624,PROTARU,Task 5 YEAR,2020-09-01 11:18:28.620,29.36981,-98.4939
625,PROTARU,Task 5 YEAR,2020-09-01 11:18:40.627,29.36971,-98.49386
626,PROTARU,Task 5 YEAR,2020-09-01 11:18:57.617,29.36972,-98.49385
627,PROTARU,Task 5 YEAR,2020-09-01 11:19:14.623,29.36965,-98.49389
628,PROTARU,Task 5 YEAR,2020-09-01 11:19:26.617,29.36961,-98.49385
629,PROTARU,Task 5 YEAR,2020-09-01 11:19:38.620,29.3696,-98.49381
630,PROTARU,Task 5 YEAR,2020-09-01 11:19:55.623,29.36955,-98.49388
631,PROTARU,Task 5 YEAR,2020-09-01 11:20:07.630,29.3695,-98.49385
632,PROTARU,Task 5 YEAR,2020-09-01 11:20:24.630,29.36949,-98.49387
633,PROTARU,Task 5 YEAR,2020-09-01 11:20:36.623,29.36949,-98.49387
634,PROTARU,Task 5 YEAR,2020-09-01 11:20:47.623,29.36949,-98.49387
635,PROTARU,Task 5 YEAR,2020-09-01 11:21:19.617,29.36948,-98.49387
636,PROTARU,Task 5 YEAR,2020-09-01 11:21:36.660,29.36948,-98.49387
637,PROTARU,Task 5 YEAR,2020-09-01 11:21:48.617,29.36948,-98.49387
638,PROTARU,Task 5 YEAR,2020-09-01 11:21:59.653,29.36949,-98.49391
639,PROTARU,Task 5 YEAR,2020-09-01 11:22:16.590,29.36951,-98.4939
640,PROTARU,Task 5 YEAR,2020-09-01 11:22:28.613,29.3695,-98.49388
641,PROTARU,Task 5 YEAR,2020-09-01 11:22:45.617,29.3695,-98.49386
